t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
31.17,-0.0008269886135717784,-0.07367850970136366,0.58227357602474,1.5812929478014648,300.0,17.146428199482244,100.0,0.3234853200137444,0.34016136705625627,0.3807956569076192,0.10281482736505719,0.23719394217021972
31.180000000000003,-0.0008277249366296571,-0.0736323057878696,0.590646959137131,1.5818144138970434,300.0,17.146428199482244,100.0,0.3281371995206283,0.34016136705625627,0.40465625600338356,0.10925718912091358,0.23727216208455648
31.19,-0.0008284607896798897,-0.07358530502325823,0.6036169737405195,1.5823283702585453,300.0,17.146428199482244,100.0,0.33534276318917744,0.34016136705625627,0.4265054779500468,0.11515647904651263,0.23734925553878178
31.200000000000003,-0.0008291961431919146,-0.07353535120250072,0.607067369943446,1.5828353878019334,300.0,17.146428199482244,100.0,0.3372596499685811,0.34016136705625627,0.5082531389295465,0.13722834751097757,0.23742530817029
31.21,-0.0008299310154866157,-0.07348722947010879,0.6162197131613593,1.5833181814503035,300.0,17.146428199482244,100.0,0.342344285089644,0.34016136705625627,0.45709357674803813,0.1234152657219703,0.2374977272175455
31.220000000000002,-0.0008306654303765256,-0.07344148899099606,0.5925557989323333,1.583815054344809,300.0,17.146428199482244,100.0,0.32919766607351847,0.34016136705625627,0.39067161182857907,0.10548133519371636,0.23757225815172134
31.230000000000004,-0.00083139939028653,-0.0733959910004432,0.6270424281098425,1.5843304283797992,300.0,17.146428199482244,100.0,0.348356904505468,0.34016136705625627,0.38364949959082495,0.10358536488952275,0.23764956425696987
31.240000000000006,-0.0008321328781030152,-0.07334878164851635,0.598288796236901,1.5848471963473816,300.0,17.146428199482244,100.0,0.3323826645760561,0.34016136705625627,0.43090022221944113,0.11634305999924911,0.23772707945210722
31.25,-0.0008328658738587708,-0.07329957557557056,0.6192175993079843,1.585349706911749,300.0,17.146428199482244,100.0,0.34400977739332456,0.34016136705625627,0.48608552243213693,0.13124309105667697,0.23780245603676234
31.26,-0.000833598395008142,-0.07325211493712225,0.6025839192015806,1.5858356532350895,300.0,17.146428199482244,100.0,0.3347688440008781,0.34016136705625627,0.43733126065572925,0.1180794403770469,0.2378753479852634
31.27,-0.0008343304589139375,-0.07320639057954653,0.6041727382929614,1.5863349935067483,300.0,17.146428199482244,100.0,0.3356515212738674,0.34016136705625627,0.3888238251548635,0.10498243279181316,0.23795024902601225
31.28,-0.0008350620662360326,-0.0731607322095125,0.5824928407944586,1.5868476753330973,300.0,17.146428199482244,100.0,0.3236071337746992,0.34016136705625627,0.38670601464940174,0.10441062395533848,0.2380271512999646
