t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
6.8500000000000005,0.0019882446419119707,-0.14292139449550717,0.9635006127687431,0.0,300.0,17.146428199482244,100.0,0.5352781182048573,0.5268716077666037,0.5281627063425385,0.1426039307124854,0.0
6.86,0.0019868155960878326,-0.14290458241382048,0.9639880584074616,0.0,300.0,17.146428199482244,100.0,0.5355489213374786,0.5268716077666037,0.46700226907457776,0.126090612650136,0.0
6.87,0.001985386711250479,-0.14288848373534366,0.9639378065989568,0.0,300.0,17.146428199482244,100.0,0.535521003666087,0.5268716077666037,0.4471855132452642,0.12074008857622133,0.0
6.880000000000001,0.0019839579760321828,-0.1428735218296173,0.9553152969387946,0.0,300.0,17.146428199482244,100.0,0.5307307205215525,0.5268716077666037,0.4156084923987329,0.11221429294765789,0.0
6.890000000000001,0.0019825294081292563,-0.142856790292641,0.9540652245115204,0.0,300.0,17.146428199482244,100.0,0.5300362358397335,0.5268716077666037,0.46476491600808845,0.12548652732218388,0.0
6.9,0.001981101040079442,-0.14283680498144374,0.9518438018951374,0.0,300.0,17.146428199482244,100.0,0.5288021121639651,0.5268716077666037,0.5551475332574886,0.1498898339795219,0.0
6.91,0.0019796728446414683,-0.1428195437973674,0.9934415805300234,0.0,300.0,17.146428199482244,100.0,0.5519119891833463,0.5268716077666037,0.4794773354545935,0.12945888057274024,0.0
6.920000000000001,0.0019782448043580646,-0.14280402834035275,1.0053440275872354,0.0,300.0,17.146428199482244,100.0,0.5585244597706862,0.5268716077666037,0.4309849170731527,0.11636592760975123,0.0
6.930000000000001,0.001976816921725241,-0.1427882632823419,0.9926371288289166,0.0,300.0,17.146428199482244,100.0,0.5514650715716203,0.5268716077666037,0.4379182780790354,0.11823793508133956,0.0
6.940000000000001,0.001975389218383397,-0.1427703341844127,0.9961664472486427,0.0,300.0,17.146428199482244,100.0,0.5534258040270236,0.5268716077666037,0.4980304980327447,0.13446823446884107,0.0
6.95,0.001973961698595894,-0.14275197875030732,0.9699416875958136,0.0,300.0,17.146428199482244,100.0,0.5388564931087853,0.5268716077666037,0.5098731695943939,0.13766575579048634,0.0
6.960000000000001,0.001972534354293013,-0.1427344302881133,0.9828352079988067,0.0,300.0,17.146428199482244,100.0,0.546019559999337,0.5268716077666037,0.4874572831671006,0.13161346645511715,0.0
6.970000000000001,0.0019711071632329503,-0.142719106006255,0.9887598592106763,0.0,300.0,17.146428199482244,100.0,0.5493110328948201,0.5268716077666037,0.42567449606407426,0.11493211393730006,0.0
6.980000000000001,0.0019696801338015897,-0.14270294313604262,0.9618700551847403,0.0,300.0,17.146428199482244,100.0,0.5343722528804112,0.5268716077666037,0.4489686170110688,0.12122152659298858,0.0
6.99,0.0019682532749869027,-0.142685881468692,0.9705434765495564,0.0,300.0,17.146428199482244,100.0,0.5391908203053091,0.5367738696804936,0.4739352041844647,0.12796250512980548,0.0
7.0,0.0019668266068548403,-0.14266681320623442,0.9765540996564723,0.0,300.0,17.146428199482244,100.0,0.5425300553647069,0.5367738696804936,0.529673957154941,0.14301196843183409,0.0
7.010000000000001,0.0019654001196001934,-0.14264872546467905,0.9543256576485877,0.0,300.0,17.146428199482244,100.0,0.530180920915882,0.5367738696804936,0.5024372654270108,0.13565806166529293,0.0
7.0200000000000005,0.001963973785995791,-0.14263336044022917,0.9743321645213217,0.0,300.0,17.146428199482244,100.0,0.5412956469562897,0.5367738696804936,0.4268062347186296,0.11523768337403,0.0
7.03,0.0019625476041736805,-0.1426181822110451,1.0144983016837126,0.0,300.0,17.146428199482244,100.0,0.5636101676020625,0.5367738696804936,0.4216174773351727,0.11383671888049664,0.0
7.04,0.0019611215931804133,-0.1426010993267234,1.0133352682197747,0.0,300.0,17.146428199482244,100.0,0.5629640378998748,0.5367738696804936,0.47452456449164687,0.12812163241274466,0.0
7.050000000000001,0.0019596957789570586,-0.142581422335486,0.9948605644241211,0.0,300.0,17.146428199482244,100.0,0.5527003135689561,0.5367738696804936,0.5465830899272353,0.14757743428035353,0.0
7.0600000000000005,0.001958270135479579,-0.142564347747934,1.0177340353130633,0.0,300.0,17.146428199482244,100.0,0.5654077973961462,0.5367738696804936,0.47429409866687644,0.12805940664005666,0.0
7.070000000000001,0.0019568446456425825,-0.14254898369967947,0.9641915663164486,0.0,300.0,17.146428199482244,100.0,0.5356619812869158,0.5367738696804936,0.4267791181812532,0.11523036190893837,0.0
7.08,0.0019554193092829212,-0.14253363596612542,0.9750875326012467,0.0,300.0,17.146428199482244,100.0,0.5417152958895814,0.5367738696804936,0.4263259320567873,0.11510800165533258,0.0
7.090000000000001,0.001953994145364794,-0.1425163918127268,0.9320604283700284,0.0,300.0,17.146428199482244,100.0,0.5178113490944602,0.5367738696804936,0.4790042610730159,0.1293311504897143,0.0
7.1000000000000005,0.0019525691789262008,-0.14249664385933355,0.9437065796001216,0.0,300.0,17.146428199482244,100.0,0.5242814331111786,0.5367738696804936,0.5485542609229904,0.14810965044920743,0.0
7.110000000000001,0.0019511443881919063,-0.14247907342945887,0.9250022127070392,0.0,300.0,17.146428199482244,100.0,0.5138901181705773,0.5367738696804936,0.4880674965190454,0.13177822406014228,0.0
7.12,0.0019497197572575513,-0.14246309343550503,0.9306053709331983,0.0,300.0,17.146428199482244,100.0,0.5170029838517768,0.5367738696804936,0.4438887209399945,0.11984995465379852,0.0
7.130000000000001,0.0019482952753746036,-0.14244818829477784,0.9234355578213027,0.0,300.0,17.146428199482244,100.0,0.5130197543451681,0.5367738696804936,0.4140316868662616,0.11178855545389063,0.0
7.140000000000001,0.0019468709687389615,-0.1424306635642199,0.9282429258067073,0.0,300.0,17.146428199482244,100.0,0.5156905143370596,0.5367738696804936,0.486798071053822,0.13143547918453194,0.0
7.150000000000001,0.001945446858815415,-0.14241099235465557,0.9396496056909296,0.0,300.0,17.146428199482244,100.0,0.5220275587171831,0.5367738696804936,0.546422487898344,0.1475340717325529,0.0
7.16,0.0019440229253794414,-0.14239334359737318,0.9556345330024416,0.0,300.0,17.146428199482244,100.0,0.5309080738902453,0.5367738696804936,0.4902432578439569,0.13236567961786838,0.0
7.17,0.0019425991504090085,-0.1423774970432785,0.9639433762370868,0.0,300.0,17.146428199482244,100.0,0.5355240979094926,0.5367738696804936,0.4401820581851534,0.11884915570999142,0.0
7.180000000000001,0.001941175536464036,-0.1423613944972572,0.9534433733409604,0.0,300.0,17.146428199482244,100.0,0.5296907629672001,0.5367738696804936,0.4472929450359516,0.12076909515970694,0.0
7.19,0.0019397520965730294,-0.14234398910065912,0.9621771706107702,0.0,300.0,17.146428199482244,100.0,0.5345428725615389,0.5367738696804936,0.483483238835376,0.13054047448555153,0.0
